mean_silence_duration,variance_silence_duration,mean_activity_duration,variance_activity_duration,30_quartile_activity_duration,60_quartile_activity_duration,90_quartile_activity_duration,tcp_upload_bytes_std_dev,tcp_download_bytes_std_dev,udp_upload_bytes_std_dev,udp_download_bytes_std_dev,tcp_upload_bytes_mean,tcp_download_bytes_mean,udp_upload_bytes_mean,udp_download_bytes_mean,95_percentile_upload_bytes,98_percentile_upload_bytes,95_percentile_download_bytes,98_percentile_download_bytes,bytes_mean,bytes_std_dev,packets_mean,packets_std_dev
12.591,121.514,1.095,0.086,1.000,1.000,1.000,56.598,135.375,374.017,185.952,13.870,47.350,30.640,15.230,80.000,160.000,350.500,615.760,107.090,583.046,0.697,2.193
12.591,107.242,1.095,0.086,1.000,1.000,1.000,56.072,133.340,374.017,185.952,14.270,49.637,30.640,15.230,80.000,134.520,348.100,604.000,109.777,581.963,0.713,2.136
13.238,111.705,1.100,0.090,1.000,1.000,1.100,56.015,130.988,374.017,185.952,13.737,46.347,30.640,15.230,80.000,134.520,346.100,604.000,105.953,581.618,0.683,2.130
13.190,97.107,1.095,0.086,1.000,1.000,1.000,56.517,129.966,374.017,185.952,14.050,45.003,30.640,15.230,80.000,134.520,335.550,604.000,104.923,581.575,0.690,2.146
13.095,89.324,1.190,0.154,1.000,1.000,2.000,56.423,136.510,266.637,134.586,14.003,47.597,15.420,7.783,80.000,134.000,346.100,604.000,84.803,436.255,0.637,1.888
11.083,95.493,1.478,0.771,1.000,1.000,2.000,58.068,138.821,1351.437,6128.213,15.867,50.543,150.230,498.457,134.000,1930.460,374.450,1038.920,715.097,7412.002,1.593,10.283
9.808,98.463,1.731,1.120,1.000,2.000,4.000,57.724,127.334,2193.617,21273.431,16.313,48.910,398.417,2815.250,2003.100,4823.900,989.700,21983.780,3278.890,22315.189,4.293,23.996
7.594,57.866,1.781,1.233,1.000,2.000,3.900,57.943,131.892,2392.545,40031.729,16.800,52.017,572.807,4905.220,3775.000,7696.100,1899.550,45405.220,5546.843,40929.295,6.607,39.794
6.053,37.418,1.842,1.291,1.000,2.000,4.000,56.831,123.969,2721.417,63367.062,16.933,50.690,754.673,7892.420,4840.750,8866.780,9660.700,51623.180,8714.717,64754.092,9.817,62.860
5.047,32.184,1.976,1.738,1.000,2.000,4.000,39.305,116.961,2974.391,63385.894,15.943,50.620,1026.207,8184.117,7081.550,10544.340,10329.000,51623.180,9276.887,64787.281,10.807,63.027
4.348,26.705,2.174,2.013,1.000,2.000,4.500,88.053,343.343,6108.591,348843.470,25.030,76.917,1757.560,30417.580,8846.050,15557.840,21574.750,165468.100,32277.087,354042.336,32.740,325.730
3.860,19.520,2.184,1.946,1.000,2.000,4.200,92.173,348.021,6192.754,348840.069,27.973,85.007,1937.273,30457.743,9398.350,15914.560,21574.750,165468.100,32507.997,354024.896,33.280,325.696
3.725,16.395,2.157,1.897,1.000,2.000,4.000,92.618,348.745,6192.754,348840.069,29.443,89.870,1937.273,30457.743,9398.350,15914.560,21574.750,165468.100,32514.330,354024.317,33.337,325.690
3.407,12.797,2.148,1.830,1.000,2.000,4.000,103.323,350.239,6192.158,348837.397,32.793,92.207,2003.950,30489.537,9398.350,15914.560,21574.750,165468.100,32618.487,354015.646,33.553,325.672
3.407,15.945,2.148,1.830,1.000,2.000,4.000,113.123,349.671,6191.200,348837.132,36.240,92.940,2012.943,30492.617,9398.350,15914.560,21574.750,165468.100,32634.740,354014.217,33.610,325.667
3.824,18.734,2.100,1.810,1.000,2.000,4.100,112.725,347.039,6088.805,348824.713,33.523,84.270,1889.407,30011.800,8846.050,13523.420,17690.750,165468.100,32019.000,353992.591,32.663,325.605
4.383,27.981,2.000,1.660,1.000,2.000,3.400,112.883,356.301,5898.687,348409.923,33.523,88.110,1642.090,27699.160,8455.650,12141.220,9406.050,102226.800,29462.883,353574.059,29.960,325.117
5.167,35.948,2.024,1.780,1.000,2.000,4.000,112.938,355.110,5852.789,346893.026,33.437,85.550,1467.700,25609.190,8380.050,12141.220,5842.100,44390.700,27195.877,352059.378,27.673,323.728
6.389,49.571,1.944,1.664,1.000,2.000,3.500,112.846,355.276,5729.978,343551.704,32.190,83.433,1285.833,22621.990,7926.450,11648.500,3232.100,23250.640,24023.447,348633.370,24.420,320.232
7.594,51.179,1.781,1.296,1.000,2.000,3.000,110.701,353.788,5618.494,343560.009,30.037,78.677,1029.600,22337.900,6234.200,10602.840,2358.150,17601.960,23476.213,348650.155,23.443,320.242
8.600,50.173,1.400,0.373,1.000,1.000,2.000,97.419,237.168,1459.065,514.877,25.173,63.733,317.263,120.827,2712.100,5717.960,1416.800,2124.240,526.997,2032.960,1.653,4.734
8.655,49.329,1.750,1.616,1.000,1.200,3.300,255.689,856.731,7022.448,208927.212,52.120,162.927,1295.797,28000.007,3791.800,21696.020,2981.400,505782.420,29510.850,213761.687,29.873,204.175
8.133,50.249,1.931,2.133,1.000,2.000,4.200,270.577,925.076,7074.658,219392.754,61.067,197.947,1444.893,32699.163,5374.850,21696.020,9254.150,619155.360,34403.070,224269.137,34.717,213.818
8.679,68.504,2.111,3.580,1.000,1.600,5.400,278.022,1030.630,7106.180,219581.763,64.863,223.687,1509.247,33886.360,6668.050,21696.020,16057.650,619155.360,35684.157,224478.172,36.280,214.192
7.800,57.493,2.200,3.293,1.000,2.000,5.100,274.552,1030.584,8573.780,228491.219,62.157,222.843,2169.207,41779.820,9021.500,33557.680,88876.550,686101.140,44234.027,233886.472,45.273,223.701
6.056,42.330,2.343,3.368,1.000,2.000,5.600,274.470,1030.494,8740.439,241564.848,63.673,230.457,2464.437,48814.490,11165.350,33557.680,202352.400,871524.280,51573.057,247031.730,52.367,234.994
5.811,39.613,2.297,3.236,1.000,2.000,5.400,278.245,1028.273,8835.580,241549.131,67.103,229.920,2567.130,48934.923,12818.700,33557.680,202352.400,871524.280,51799.077,247009.319,52.797,234.970
5.225,27.324,2.333,3.197,1.000,2.000,5.200,278.143,1028.099,10232.401,241596.779,68.037,234.290,2889.150,49510.690,14999.550,38658.060,202352.400,871524.280,52702.167,247230.625,54.223,235.627
4.767,22.923,2.262,3.050,1.000,2.000,4.900,277.910,1027.804,10232.401,241596.779,69.903,243.587,2889.150,49510.690,14999.550,38658.060,202352.400,871524.280,52713.330,247228.256,54.330,235.603
4.674,21.382,2.357,3.087,1.000,2.000,4.900,277.828,1028.364,10970.622,241655.491,70.570,248.713,3146.827,50138.347,17582.150,40041.020,202352.400,871524.280,53604.457,247415.295,55.793,236.316
4.698,20.443,2.333,3.127,1.000,2.000,4.900,272.370,1012.828,10969.768,241658.279,66.927,236.927,3137.030,50124.303,17582.150,40041.020,202352.400,871524.280,53565.187,247422.509,55.690,236.333
5.425,31.244,2.128,2.727,1.000,2.000,4.000,135.646,600.304,8706.178,126426.802,36.857,130.033,1978.783,22204.960,7925.650,24894.400,67008.250,262144.760,24350.633,130119.271,26.930,125.144
5.769,26.639,1.974,2.447,1.000,2.000,4.000,100.581,484.281,8672.988,106782.527,27.907,98.030,1829.687,17505.803,6312.750,24894.400,23607.350,226564.960,19461.427,110589.171,22.110,107.491
5.429,24.483,1.756,1.404,1.000,1.000,4.000,60.131,152.014,8716.060,106209.535,21.427,76.153,1810.790,16413.593,6196.700,24894.400,20139.600,226564.960,18321.963,109988.625,20.807,106.606
6.405,35.755,1.703,1.506,1.000,1.000,4.000,76.763,159.760,7245.159,82993.286,23.463,78.047,1161.480,8522.490,3856.700,11223.900,3706.300,36217.520,9785.480,85684.080,11.807,82.225
7.353,37.640,1.471,0.896,1.000,1.000,3.000,76.031,163.992,6987.038,13253.863,22.887,79.063,854.977,1477.963,901.450,6193.880,933.650,5286.440,2434.890,20162.723,4.723,31.695
7.441,37.952,1.382,0.707,1.000,1.000,2.700,57.833,158.814,6839.478,13108.397,19.323,76.170,735.993,1345.593,206.400,3847.980,793.250,3664.720,2177.080,19881.947,4.237,31.214
7.529,38.955,1.294,0.619,1.000,1.000,2.000,76.094,415.649,4534.055,9831.422,20.950,92.760,530.883,910.513,214.150,4662.220,793.250,4540.840,1555.107,14325.452,3.387,23.794
7.818,51.118,1.273,0.623,1.000,1.000,1.800,76.330,413.554,6293.763,13769.373,20.197,86.833,785.103,1471.090,249.100,6195.460,817.350,5159.480,2363.223,20030.396,4.707,33.524
8.000,56.909,1.125,0.297,1.000,1.000,1.000,75.910,409.467,4771.909,10010.140,19.217,80.390,537.417,863.033,206.400,4639.540,717.050,4540.840,1500.057,14751.586,3.303,25.292
7.194,52.434,1.171,0.313,1.000,1.000,1.600,76.148,410.142,4788.752,10009.694,19.617,83.147,589.813,874.427,2752.700,5070.580,717.050,4540.840,1567.003,14755.685,3.433,25.293
6.684,43.427,1.243,0.346,1.000,1.000,2.000,76.353,409.889,6481.152,12965.517,19.530,80.800,943.713,1513.423,2900.350,6450.840,729.300,5226.120,2557.467,18992.293,4.890,30.915
6.865,48.225,1.278,0.367,1.000,1.000,2.000,75.896,408.225,6603.856,13104.534,18.787,74.863,1020.217,1628.697,2969.600,10811.700,798.900,12201.240,2742.563,19255.040,5.223,31.517
6.436,45.989,1.289,0.364,1.000,1.000,2.000,87.655,407.328,6513.684,13097.860,21.520,75.467,969.283,1616.937,2969.600,6383.320,929.050,12188.040,2683.207,19157.941,5.117,31.303
6.146,38.466,1.200,0.160,1.000,1.000,2.000,72.975,405.389,6538.226,13098.131,19.057,73.977,986.907,1613.850,3085.750,7357.540,728.900,12188.040,2693.790,19164.919,5.120,31.303
5.614,34.646,1.233,0.178,1.000,1.000,2.000,73.940,402.355,6647.840,13213.755,19.940,73.393,1077.143,1727.663,3278.800,11321.660,950.600,28958.960,2898.140,19388.002,5.560,31.909
5.905,40.372,1.238,0.181,1.000,1.000,2.000,73.652,401.844,6647.840,13213.755,19.227,71.307,1077.143,1727.663,3278.800,11321.660,950.600,28958.960,2895.340,19388.394,5.533,31.913
6.073,34.897,1.244,0.184,1.000,1.000,2.000,54.086,119.996,6522.795,13096.328,16.667,52.727,973.277,1592.410,3085.750,7357.540,820.850,5567.160,2635.080,19133.658,5.010,31.261
5.628,31.071,1.381,0.712,1.000,1.000,2.000,53.610,117.193,5776.760,50425.772,16.000,49.643,1035.380,4996.500,3574.350,11321.660,1371.850,32051.680,6097.523,52284.166,7.913,52.312
5.267,27.707,1.432,0.700,1.000,1.000,2.000,71.720,132.456,5786.407,50425.518,19.450,54.663,1067.000,4993.910,3814.200,11321.660,1371.850,32051.680,6135.023,52281.450,7.987,52.301
6.075,41.319,1.425,0.744,1.000,1.000,2.000,71.144,129.260,6158.432,50452.673,17.803,48.770,1150.050,5098.133,3946.400,21814.200,1580.600,33775.500,6314.757,52421.024,8.203,52.685
6.000,41.512,1.350,0.728,1.000,1.000,2.000,71.148,130.209,4363.652,49820.600,17.937,49.977,811.003,4466.760,3814.200,7357.540,1276.850,28961.060,5345.677,51111.303,6.807,49.700
5.786,38.168,1.390,0.775,1.000,1.000,2.000,71.053,134.622,5183.102,50203.735,18.013,52.883,998.470,4932.643,4500.250,12146.660,1644.750,32037.180,6002.010,51887.938,7.863,51.610
6.757,45.698,1.389,0.849,1.000,1.000,2.000,55.359,131.735,5172.987,50186.544,14.300,47.763,955.513,4825.240,4500.250,12146.660,1276.850,32037.180,5842.817,51863.111,7.553,51.534
7.171,47.971,1.400,0.869,1.000,1.000,2.000,55.892,126.502,5139.875,50186.757,14.167,45.837,918.247,4822.890,3942.150,12146.660,1276.850,32037.180,5801.140,51863.722,7.500,51.538
7.200,44.446,1.412,0.889,1.000,1.000,2.000,69.724,128.904,5893.671,50734.035,15.617,44.597,1122.240,5299.263,4597.200,16754.060,1644.750,34630.860,6481.717,52816.714,8.607,54.180
7.171,47.799,1.441,0.894,1.000,1.000,2.000,70.389,135.844,5896.951,50733.356,16.197,47.257,1138.283,5306.687,4749.200,16754.060,1644.750,34630.860,6508.423,52814.757,8.687,54.178
7.057,50.454,1.514,0.936,1.000,1.000,2.000,69.895,128.228,8627.888,51062.681,15.483,45.593,1690.387,5958.427,5473.700,36917.840,2663.900,48797.880,7709.890,53554.677,10.213,55.344
8.000,58.750,1.419,0.373,1.000,1.000,2.000,69.912,128.657,8066.760,12287.283,15.750,46.597,1374.063,1993.760,4589.000,16995.200,2466.050,33920.360,3430.170,17856.008,5.907,27.692
8.258,76.320,1.419,0.437,1.000,1.000,2.000,51.997,125.627,8068.941,12287.199,13.413,47.377,1370.560,1993.940,4772.450,16995.200,2466.050,33920.360,3425.290,17858.688,5.950,27.722
7.727,56.077,1.406,0.429,1.000,1.000,2.000,52.600,127.209,7785.237,12150.226,14.260,49.710,1225.893,1875.977,4290.800,12146.660,2293.900,29974.880,3165.840,17418.999,5.560,26.980
8.290,67.238,1.433,0.446,1.000,1.000,2.100,52.282,128.267,7783.311,12150.683,14.080,50.483,1211.040,1868.353,3296.750,12146.660,1923.050,29974.880,3143.957,17418.264,5.493,26.964
8.667,68.222,1.379,0.373,1.000,1.000,2.000,52.251,125.156,7157.616,10138.284,13.813,48.167,947.070,1287.197,2742.050,5898.300,1115.500,5411.700,2296.247,14475.290,4.053,22.152
8.062,79.371,1.355,0.358,1.000,1.000,2.000,69.141,119.892,7158.448,10138.065,16.260,45.643,966.817,1294.590,2958.550,5898.300,1115.500,5411.700,2323.310,14474.745,4.087,22.152
8.633,84.299,1.367,0.366,1.000,1.000,2.000,68.473,119.268,7158.448,10138.065,15.813,45.927,966.817,1294.590,2958.550,5898.300,1115.500,5411.700,2323.147,14474.751,4.073,22.151
9.815,85.781,1.346,0.380,1.000,1.000,2.000,53.046,115.348,6431.238,6362.697,12.993,42.670,672.587,704.403,866.800,4763.520,706.200,2880.640,1432.653,9746.630,2.490,12.683
9.393,77.810,1.370,0.455,1.000,1.000,2.400,52.997,109.649,6441.615,6362.858,13.393,42.293,693.477,711.833,2171.100,5867.160,715.200,2880.640,1460.997,9754.633,2.553,12.698
9.407,79.945,1.704,2.209,1.000,1.000,3.000,67.703,124.357,1892.462,17648.677,16.663,45.853,425.237,1416.313,2951.350,6572.540,1323.300,2625.800,1904.067,18749.607,2.947,19.707
9.407,69.723,1.769,2.331,1.000,1.000,3.000,67.353,123.851,1896.525,17648.535,15.950,44.510,433.973,1418.670,2951.350,6572.540,1323.300,2625.800,1913.103,18749.658,2.940,19.709
11.348,85.096,1.773,2.630,1.000,1.000,3.000,66.913,112.250,1825.040,17648.713,15.283,39.930,380.567,1393.873,2624.950,5597.700,1071.500,2239.980,1829.653,18739.589,2.697,19.611
10.583,98.493,2.000,2.870,1.000,1.200,3.800,68.081,112.664,2148.373,31107.766,16.657,41.317,525.880,3538.380,3757.500,7847.960,1579.150,2861.280,4122.233,32333.711,5.127,32.984
8.345,84.226,2.071,3.781,1.000,1.000,4.300,88.121,120.600,2308.548,31103.780,20.933,44.773,669.070,3582.910,4114.250,8058.980,1766.300,2861.280,4317.687,32330.852,5.463,32.999
8.067,66.262,2.000,3.724,1.000,1.000,4.200,87.824,122.284,2327.035,31103.052,20.620,46.357,697.173,3590.683,4149.400,8058.980,1766.300,2861.280,4354.833,32329.146,5.517,33.000
8.310,66.559,2.107,3.739,1.000,1.200,4.300,76.512,126.689,2346.272,31102.581,19.280,49.687,709.763,3597.043,4718.000,8058.980,1810.150,2863.640,4375.773,32329.950,5.597,33.013
7.125,59.422,2.323,4.219,1.000,2.000,5.000,90.231,220.890,6994.273,229121.149,23.170,62.763,1633.193,30001.827,7475.450,16992.840,2633.000,330553.600,31720.953,233470.440,32.607,224.387
6.618,53.766,2.273,4.017,1.000,2.000,4.800,90.345,225.303,7016.902,241852.055,23.390,64.867,1679.747,34604.713,7852.400,16992.840,3116.050,466682.440,36372.717,246155.247,37.050,235.956
6.676,54.925,2.212,4.046,1.000,2.000,4.800,90.300,224.543,7008.749,241854.134,22.777,62.170,1642.813,34589.860,7482.850,16992.840,3116.050,466682.440,36317.620,246162.615,36.927,235.972
6.351,59.958,1.757,2.617,1.000,1.000,2.800,175.808,709.280,6915.764,241563.260,33.830,118.230,1486.943,34193.290,7025.900,12743.580,5590.400,466682.440,35832.293,245845.119,36.470,235.714
5.800,35.760,1.744,2.498,1.000,1.000,2.400,175.881,709.599,6918.282,241562.475,34.410,120.787,1494.933,34199.107,7025.900,12743.580,5590.400,466682.440,35849.237,245842.948,36.537,235.706
5.634,30.037,1.725,2.449,1.000,1.000,2.200,176.122,709.930,6918.282,241562.475,34.130,119.797,1494.933,34199.107,7025.900,12743.580,5590.400,466682.440,35847.967,245843.134,36.520,235.709
6.486,42.412,1.622,2.343,1.000,1.000,2.000,175.799,710.875,6845.402,240473.944,32.490,119.953,1349.620,32054.600,5442.900,11708.360,3486.200,466682.440,33556.663,244724.199,34.073,234.540
7.382,65.942,1.485,1.341,1.000,1.000,2.000,167.324,709.994,6807.388,240479.731,28.427,114.283,1206.430,32010.070,5241.150,11685.820,3486.200,466682.440,33359.210,244748.200,33.727,234.580
7.636,74.777,1.500,1.375,1.000,1.000,2.000,167.460,709.691,6810.149,240479.788,28.207,110.167,1200.493,32009.737,5324.850,11685.820,3486.200,466682.440,33348.603,244749.747,33.710,234.584
7.938,81.434,1.484,1.411,1.000,1.000,2.000,166.990,710.511,6804.303,240481.577,26.833,109.403,1168.287,31995.800,5329.600,11685.820,3486.200,466682.440,33300.323,244755.618,33.587,234.597
9.207,91.130,1.179,0.147,1.000,1.000,2.000,160.216,687.826,1423.046,80047.232,22.857,93.727,244.857,5591.017,162.500,5949.300,628.450,4016.100,5952.457,80799.130,6.560,76.348
10.840,130.534,1.160,0.134,1.000,1.000,2.000,160.117,685.837,1254.754,12022.895,22.637,90.723,198.303,988.130,134.800,5520.460,443.700,2472.160,1299.793,12709.257,2.110,15.249
9.926,130.217,1.185,0.151,1.000,1.000,2.000,171.588,686.721,1380.404,12022.453,27.537,93.550,262.860,1006.443,262.250,5949.300,714.900,2935.700,1390.390,12723.009,2.287,15.336
12.500,135.977,1.136,0.118,1.000,1.000,1.900,69.045,109.122,853.542,280.868,12.813,31.103,135.457,43.713,134.000,4090.000,423.250,833.800,223.087,1132.076,0.747,2.845
11.417,136.910,1.130,0.113,1.000,1.000,1.800,69.419,114.100,806.986,243.914,13.480,33.177,118.730,35.540,134.000,2568.060,419.200,752.640,200.927,1053.673,0.727,2.721
10.000,118.593,1.154,0.130,1.000,1.000,2.000,113.316,236.426,3694.494,8676.401,18.343,42.540,401.560,611.197,134.000,4116.920,591.100,873.040,1073.640,12354.648,2.187,19.745
10.000,99.111,1.154,0.130,1.000,1.000,2.000,113.126,232.726,3694.494,8676.401,18.033,39.790,401.560,611.197,134.000,4116.920,555.950,873.040,1070.580,12354.820,2.183,19.745
10.385,101.698,1.154,0.130,1.000,1.000,2.000,112.750,233.468,3694.494,8676.401,18.000,41.757,401.560,611.197,134.000,4116.920,555.950,873.040,1072.513,12354.669,2.193,19.744
10.000,89.778,1.154,0.130,1.000,1.000,2.000,112.759,234.055,3688.339,8676.887,18.537,43.717,397.537,613.367,134.000,4116.920,555.950,873.040,1073.157,12354.177,2.223,19.752
10.880,131.546,1.167,0.139,1.000,1.000,2.000,112.965,228.293,3688.362,8676.891,18.720,39.873,397.553,613.387,134.000,4116.920,425.650,873.040,1069.533,12354.381,2.210,19.751
9.963,90.999,1.192,0.155,1.000,1.000,2.000,121.434,234.999,3696.271,8676.757,21.453,44.590,420.137,619.187,780.700,4116.920,654.000,878.180,1105.367,12356.104,2.313,19.759
9.207,78.233,1.179,0.147,1.000,1.000,2.000,121.600,239.534,3696.271,8676.757,22.123,48.340,420.137,619.187,780.700,4116.920,692.700,878.180,1109.787,12355.843,2.360,19.763
10.000,86.519,1.154,0.130,1.000,1.000,2.000,104.539,236.630,3653.987,8676.551,17.573,46.747,355.580,600.873,134.000,4090.000,422.500,811.300,1020.773,12339.502,2.193,19.693
10.840,111.494,1.160,0.134,1.000,1.000,2.000,104.746,235.910,3647.652,8676.618,17.887,46.060,341.947,598.520,134.000,3898.900,414.250,811.300,1004.413,12337.725,2.170,19.691
11.417,119.493,1.130,0.113,1.000,1.000,1.800,104.380,239.791,3647.652,8676.618,17.310,47.867,341.947,598.520,134.000,3898.900,417.750,876.400,1005.643,12337.698,2.140,19.688
11.957,108.042,1.136,0.118,1.000,1.000,1.900,53.302,146.726,523.056,220.597,13.263,45.670,59.117,22.863,80.050,134.800,375.050,723.780,140.913,761.135,0.737,2.273
10.840,98.294,1.208,0.248,1.000,1.000,2.000,53.861,148.095,623.018,261.350,13.840,47.150,86.263,34.863,134.000,831.540,490.350,765.660,182.117,894.963,0.857,2.577
10.840,94.854,1.208,0.248,1.000,1.000,2.000,53.534,148.585,651.344,263.782,13.530,46.863,97.543,37.050,134.000,2673.740,516.150,946.780,194.987,930.961,0.873,2.641
9.138,67.498,1.207,0.233,1.000,1.000,2.000,53.679,156.698,1396.077,1657.449,13.927,52.087,193.690,134.343,134.000,3627.460,604.800,1036.820,394.047,3021.202,1.257,5.966
8.250,55.688,1.161,0.200,1.000,1.000,2.000,54.380,158.305,1396.026,1657.462,14.453,54.123,193.677,134.353,134.000,3627.460,604.800,1036.820,396.607,3021.062,1.263,5.964
7.939,54.178,1.188,0.215,1.000,1.000,2.000,53.972,153.985,1513.949,1687.954,14.977,54.027,234.170,158.883,136.500,3630.740,602.900,1343.820,462.057,3164.578,1.397,6.336
7.343,48.568,1.265,0.253,1.000,1.000,2.000,53.179,151.263,4412.438,9578.684,13.993,52.580,539.300,718.277,2727.700,4114.780,703.100,2073.380,1324.150,13919.664,2.717,22.175
7.559,44.835,1.303,0.272,1.000,1.000,2.000,52.911,151.091,4436.953,9872.910,13.457,51.733,572.327,869.027,2745.500,5332.680,707.100,2239.980,1506.543,14142.990,2.950,22.418
7.257,55.391,1.314,0.273,1.000,1.000,2.000,53.219,158.889,4546.177,9989.586,14.390,58.053,641.437,967.410,2945.200,5519.000,946.650,2976.200,1681.290,14367.328,3.327,22.874
6.500,48.197,1.359,0.333,1.000,1.000,2.000,54.111,163.374,4583.302,10012.785,15.500,61.063,720.293,1026.880,3643.850,5935.660,1101.850,3477.640,1823.737,14415.779,3.653,22.965
6.579,47.875,1.351,0.336,1.000,1.000,2.000,53.187,141.118,4583.302,10012.785,14.117,53.673,720.293,1026.880,3643.850,5935.660,984.000,3477.640,1814.963,14416.567,3.587,22.968
6.784,51.521,1.324,0.273,1.000,1.000,2.000,68.091,144.932,4595.160,10014.021,16.867,55.617,721.233,1029.890,3643.850,8230.940,1100.850,4056.820,1823.607,14427.267,3.637,23.031
6.703,53.398,1.405,0.619,1.000,1.000,2.000,68.343,144.792,4601.169,10013.860,17.443,57.010,737.253,1036.580,4060.500,8230.940,1100.850,4056.820,1848.287,14427.187,3.703,23.028
7.906,61.835,1.516,0.766,1.000,1.000,2.000,68.096,140.022,4444.175,9888.142,16.997,54.580,641.127,939.273,2945.200,5935.660,984.000,3438.820,1651.977,14157.471,3.333,22.433
7.636,61.565,1.500,0.750,1.000,1.000,2.000,68.060,145.846,4444.172,9888.165,17.133,56.643,641.123,939.447,2945.200,5935.660,984.000,3438.820,1654.347,14157.376,3.380,22.440
8.258,64.450,1.467,0.782,1.000,1.000,2.100,52.163,146.563,4403.432,9885.234,14.543,56.640,578.047,909.117,2735.200,5519.540,820.100,2976.200,1558.347,14130.759,3.177,22.345
9.321,74.075,1.444,0.840,1.000,1.000,2.400,52.494,141.839,1507.948,3005.689,14.857,54.007,285.593,357.473,276.750,5450.260,730.700,2883.700,711.930,4051.696,1.873,7.042
8.966,38.723,1.429,0.816,1.000,1.000,2.300,52.456,148.849,1450.451,1778.612,15.477,59.330,268.520,214.160,186.000,5218.700,741.550,2302.760,557.487,3159.584,1.710,6.281
7.727,38.198,1.406,0.804,1.000,1.000,2.900,55.408,167.101,1034.933,835.329,17.877,65.167,199.410,115.777,174.500,4802.400,726.700,1888.200,398.230,1787.769,1.527,4.351
9.000,36.345,1.393,0.810,1.000,1.000,2.300,54.894,151.705,806.229,354.084,17.210,58.453,120.553,56.307,144.800,2888.540,565.950,1476.060,252.523,1180.137,1.217,3.656
10.000,68.692,1.481,0.916,1.000,1.000,3.000,70.316,150.821,872.090,461.694,20.390,56.773,148.517,79.767,174.000,3873.780,694.600,1888.200,305.447,1346.353,1.367,4.180
9.071,68.638,1.643,1.301,1.000,1.000,3.000,73.331,149.066,1569.481,3102.603,21.310,57.700,308.633,340.917,2770.350,5116.000,773.450,2295.260,728.560,4248.437,1.980,7.334
8.828,71.453,1.571,1.245,1.000,1.000,3.000,73.266,148.155,1574.363,3101.653,20.777,56.000,311.397,336.730,2811.700,4979.740,820.050,2295.260,724.903,4253.713,1.940,7.345
8.567,70.446,1.483,1.146,1.000,1.000,2.200,73.405,146.058,1572.733,3098.952,20.957,54.747,311.143,334.423,2811.700,4979.740,820.050,2126.360,721.270,4248.350,1.927,7.325
9.885,100.871,1.654,1.457,1.000,1.000,3.500,72.805,150.090,1567.337,3098.798,20.510,56.453,314.973,334.570,2811.700,4797.660,809.600,2130.620,726.507,4247.140,1.930,7.341
9.481,101.657,1.692,1.444,1.000,1.000,3.500,72.875,151.456,1567.294,3098.808,20.777,57.450,315.213,336.893,2811.700,4797.660,809.600,2130.620,730.333,4246.808,1.950,7.341
9.885,102.487,1.720,1.482,1.000,1.000,3.600,72.878,151.803,1555.489,3097.982,20.510,56.853,302.537,329.143,2762.150,4797.660,772.900,2130.620,709.043,4238.379,1.877,7.285
10.750,147.521,1.750,1.521,1.000,1.000,3.700,73.239,147.133,1534.553,3097.177,20.423,52.507,286.583,321.707,2062.800,4759.440,697.400,2130.620,681.220,4224.847,1.803,7.210
13.200,167.860,1.895,1.673,1.000,2.000,4.200,80.966,117.047,1558.822,3098.056,18.990,41.083,310.813,332.420,2762.150,4979.740,809.600,2130.620,703.307,4241.811,1.690,7.189
13.250,157.588,1.842,1.712,1.000,1.800,4.200,81.160,124.172,1613.169,4003.581,18.723,41.640,335.887,480.190,2811.750,5116.160,823.850,2504.580,876.440,5193.763,1.960,8.912
12.667,154.508,1.619,1.093,1.000,1.000,2.000,68.507,126.134,1581.852,3994.955,16.257,44.847,307.923,456.730,2546.350,4981.900,710.200,2020.100,825.757,5158.736,1.833,8.688
15.222,158.728,1.444,0.580,1.000,1.000,2.000,49.344,124.154,760.334,2561.550,12.587,41.977,119.720,180.570,134.000,2566.820,487.950,880.260,354.853,3149.687,1.070,5.872
16.235,151.709,1.500,0.625,1.000,1.000,2.000,48.758,121.226,718.153,2564.083,11.607,38.077,104.727,183.483,120.700,2036.180,484.050,882.460,337.893,3144.234,1.037,5.917
15.278,136.201,1.471,0.602,1.000,1.000,2.000,49.254,120.471,682.571,2562.936,11.740,37.593,98.737,178.553,120.700,2036.180,427.000,844.680,326.623,3127.092,1.003,5.851
14.526,155.197,1.333,0.222,1.000,1.000,2.000,49.124,115.200,722.980,2564.431,11.653,35.443,107.267,183.737,134.000,2556.620,396.450,882.460,338.100,3141.230,0.983,5.821
14.579,146.349,1.278,0.201,1.000,1.000,2.000,48.147,109.786,723.004,2564.281,10.673,32.023,107.027,181.413,120.700,2556.620,372.550,882.460,331.137,3141.318,0.940,5.816
14.632,128.759,1.222,0.173,1.000,1.000,2.000,48.095,108.552,723.004,2564.281,10.407,30.567,107.027,181.413,120.700,2556.620,372.550,882.460,329.413,3141.422,0.923,5.815
14.632,130.022,1.158,0.133,1.000,1.000,2.000,65.814,111.903,783.606,2567.230,12.407,30.273,131.603,191.950,134.000,3621.980,383.600,1110.260,366.233,3182.303,0.990,5.972
13.238,118.753,1.100,0.090,1.000,1.000,1.100,53.669,124.272,844.491,3653.775,11.573,36.180,132.467,332.293,120.700,3621.980,383.600,990.700,512.513,4398.051,1.263,7.899
